,name_comment,content_comment,skuInfo_comment,like_count
0,B***.Chứng nhận đã mua hàng,"Chất liệu:da Màu sắc:đen
bóp phù hợp với giá tiền. giao hàng khá nhanh.",Nhóm Màu:Đen,0
1,*******346Chứng nhận đã mua hàng,"Chất liệu mềm mại, ưng ý, giao hàng nhanh, shipper thân thiện.",Nhóm Màu:Đen,0
2,vuvanducChứng nhận đã mua hàng,"lúc đầu tính không mua vì nâu , nhưng shop vẫn gửi nhận thấy đẹp ,Khóa kéo an toàn, Nhỏ gọn nhưng rộng rãi, Thời trang và phong cách, Quà tặng lý tưởng cho nam giới, Lý tưởng cho công việc và du lịch, mềm mại",Nhóm Màu:Đen,0
3,1***7 từ Malaysia,"Quý khách thân mến, rất vui khi quý khách yêu thích sản phẩm của chúng tôi, đánh giá tốt của bạn là động lực lớn của shop. Chúc quý khách một ngày vui vẻ ạ.",Nhóm Màu:Đen,0
4,Edward W. từ Malaysia,Đã nhận được,Nhóm Màu:Đen,0
5,8***4Chứng nhận đã mua hàng,"Chiếc ví màu đen này trông và cảm thấy tốt.
Chất liệu PU mềm.
Kích cỡ có vẻ đủ lớn.
Phong cách cổ điển với đủ khe cắm thẻ và hai khe ghi chú.
Hy vọng sẽ kéo dài.

Giao hàng mất nhiều thời gian.",Nhóm Màu:Đen có hộp,0
6,An L.Chứng nhận đã mua hàng,"Rat dep, mềm, mịn, đường may đẹp, rất thích",Nhóm Màu:Đen có hộp,0
7,Phan L.Chứng nhận đã mua hàng,sản phẩm y hình. bọc gói kĩ càng cẩn thận. có hộp đựng gọn gàng. shop rất uy tín nha. mọi người nên mua🥰,Nhóm Màu:Đen có hộp,0
8,D***.Chứng nhận đã mua hàng,Quá đẹp nha anh em anh em nên mua ủng hộ shop nha :)))))))))))),Nhóm Màu:Đen có hộp,0
9,Hải.việnChứng nhận đã mua hàng,"Màu sắc:
 Kiểu dáng:
 Chất liệu:tuỵt vời luôn ạ shop uy tín 10₫ gói hàng 🧡",Nhóm Màu:Đen không hộp,0
10,Như L.Chứng nhận đã mua hàng,chất liệu ví rất mềm đẹp và còn rất tuyệt vời mọi người nên mua để trải nghiệm,Nhóm màu:MÀU ĐEN,0
11,MaiChứng nhận đã mua hàng,"bóp đẹp 
đóng gói hàng kĩ
giá rẻ
chưa dùng nên chưa biết thế nào
 .................................................",Nhóm Màu:MÀU NÂU KHÔNG HỘP,6
12,hoanguyenChứng nhận đã mua hàng,"ví nhận được mềm mại,đóng gói kĩ lưỡng.Hàng rất rẻ , chất lượng cũng tốt.",Nhóm Màu:ĐEN KÈM HỘP+FREESHIP,0
13,P***.Chứng nhận đã mua hàng,Ví đẹp xuất sắc rẻ chất lượng sp cao hơn giá trị của nó rất hài lòng về sp giao hàng nhanh sp mềm nhiều ngăn tóm lại là rất hài lòng 👍👍👍👍👍😄😄,Nhóm Màu:MÀU ĐEN,0
14,3***1Chứng nhận đã mua hàng,"Cảm ơn bạn đã tin tưởng, chia sẻ và đánh giá tốt sản phẩm của shop. Hy vọng bạn sẽ luôn ủng hộ Shop trong những lần tiếp theo và đừng quên giới thiệu sản phẩm cho người thân và bạn bè nữa nha.",Nhóm Màu:MÀU NÂU,0
15,9***3Chứng nhận đã mua hàng,rẻ mà còn đẹp  hk tin luôn á kiểu ko kì vọng mà làm mình thấy vui ghê luôk vì quá đẹp cái hộp thì sang ơi là sang luôn á mấy bà nên mua nha lần sau sẽ ủng hộ,Variation3:mẫu 3.,0
16,0***0Chứng nhận đã mua hàng,"Cảm ơn bạn đã tin tưởng, chia sẻ và đánh giá tốt sản phẩm của shop. Hy vọng bạn sẽ luôn ủng hộ Shop trong những lần tiếp theo và đừng quên giới thiệu sản phẩm cho người thân và bạn bè nữa nha.",Variation3:mẫu 3.,0
17,Thạo N.Chứng nhận đã mua hàng,"giống mô tả, đg chỉ hơi thưa, nhưng với giá này thì ổn. gói hàng cẩn thận, rất ưng ý. giao hàng fast",Variation3:mẫu 2,0
18,x***4Chứng nhận đã mua hàng,"Mới nhận hàng, hàng giống như mong đợi",ví cá sấu:mẫu 4,0
19,d***hChứng nhận đã mua hàng,đã nhận được hàng cám ơn shop gói hàng cẩn thận mẫu mã như hình ưng lắm,ví cá sấu:mẫu 2,1
20,9***8Chứng nhận đã mua hàng,"sản phẩm chất lượng tốt, da thật, đường may kỹ, giá mềm, shop đóng gói kỹ giao hàng nhanh, sẽ ủng hộ khi có nhu cầu tiếp.",Nhóm Màu:Đen,0
21,0***7Chứng nhận đã mua hàng,sản phẩm đẹp giao đúng màu thời gian giao hàng nhanh đóng gói tốt,Nhóm Màu:light coffee,0
22,Minh H.Chứng nhận đã mua hàng,ví rất đáng tiền nhé các bạn kích thước vùa phải da mềm đựng được giấy tờ quan trọng,Nhóm Màu:Xám,0
23,MD G.Chứng nhận đã mua hàng,"đep
hop lý
đung nhu quảng cáo",Color Family:Black,1
24,YonkinChứng nhận đã mua hàng,"Xin chào! Rất cảm ơn tình cảm và sự đánh giá cao của bạn. Sự hài lòng của bạn là phần thưởng lớn nhất của chúng tôi, cửa hàng sẽ làm việc chăm chỉ hơn và rất mong được bạn ghé thăm lần sau.",Nhóm Màu:Xám,0
25,Phạm V.Chứng nhận đã mua hàng,sp như shop quảng cáo.sẽ ủng hộ shop lần sau nữa nhé.nên mua nhé m.n,Nhóm Màu:Nâu,0
26,Đặng N.Chứng nhận đã mua hàng,"Chúng tôi đã nhận được đánh giá tốt của bạn, chúng tôi rất vinh dự khi nhận được sự khẳng định của bạn và rất mong được phục vụ bạn một lần nữa.",Nhóm Màu:Đen,0
27,T***.Chứng nhận đã mua hàng,đẹp chất lượng,Nhóm Màu:Nâu,0
28,N***.Chứng nhận đã mua hàng,Good good,Nhóm Màu:Màu đen,0
29,9***2Chứng nhận đã mua hàng,"Quý khách thân mến, rất vui khi quý khách yêu thích sản phẩm của chúng tôi, đánh giá tốt của bạn là động lực lớn của shop. Chúc quý khách một ngày vui vẻ ạ.",Nhóm Màu:Đen,0
30,NgÂn N.Chứng nhận đã mua hàng,ok đẹp,Nhóm màu:LV,0
31,****4Chứng nhận đã mua hàng,"Xin chào! Rất cảm ơn tình cảm và sự đánh giá cao của bạn. Sự hài lòng của bạn là phần thưởng lớn nhất của chúng tôi, cửa hàng sẽ làm việc chăm chỉ hơn và rất mong được bạn ghé thăm lần sau.",Nhóm màu:LV,0
32,*******442Chứng nhận đã mua hàng,"Chất liệu: Da bò 100%
 Kiểu dáng: Đẹp
 Màu sắc: Đẹp / Nâu
Giao hàng nhanh.Đóng gói cẩn thận.Chất lượng tốt.Nói chung hài lòng với sản phẩm.",Nhóm Màu:LV,0
33,8***2Chứng nhận đã mua hàng,"Cảm ơn bạn đã dành thời gian đánh giá sản phẩm giúp 4U, sự hài lòng của bạn là động lực to lớn giúp 4U hoàn thiện mỗi ngày. ❤️",Nhóm Màu:LV,0
34,d***.Chứng nhận đã mua hàng,"mình mua ví tiền cho em trai, bé rất thích. Cảm ơn shop đóng gói kỹ càng",Nhóm Màu:LV,0
35,Đinh L.Chứng nhận đã mua hàng,"Cảm ơn bạn đã dành thời gian đánh giá sản phẩm giúp 4U, sự hài lòng của bạn là động lực to lớn giúp 4U hoàn thiện mỗi ngày. ❤️",Màu:Nâu,0
36,TRAN V.Chứng nhận đã mua hàng,"Chất liệu:  da nâu
 Kiểu dáng:  như hình
 Màu sắc:  giống hình
Sản phẩm ok. Rất chắc chắc, chiều dài rộng hợp lí",Màu:Nâu,0
37,Như T.Chứng nhận đã mua hàng,"Cảm ơn bạn đã dành thời gian đánh giá sản phẩm giúp 4U, sự hài lòng của bạn là động lực to lớn giúp 4U hoàn thiện mỗi ngày. ❤️",Màu:Đen,0
38,****9Chứng nhận đã mua hàng,"Giao hàng nhanh, shipper dễ thương, bóp đẹp mịn, nói chung là nên mua nha cả nhà………………………….",Màu:Nâu,0
39,Lam H.Chứng nhận đã mua hàng,"Cám ơn bạn đã dành thời gian đánh giá sản phẩm của Shop, sự hài lòng của bạn là động lực to lớn giúp Shop hoàn thiện mỗi ngày.<3",Màu:Nâu,0
40,Thu N.Chứng nhận đã mua hàng,"Lý tưởng cho các dịp thường ngày, Thiết kế thời trang và phong cách, Da bò thật 100%, Ví da bò cao cấp,",Nhóm Màu:Brown-Plus,1
41,0***1Chứng nhận đã mua hàng,"Cảm ơn bạn đã dành thời gian đánh giá sản phẩm giúp 4U, sự hài lòng của bạn là động lực to lớn giúp 4U hoàn thiện mỗi ngày. Mong được phụ vụ bạn những đơn hàng kế tiếp nữa ạ ❤️",Nhóm Màu:Black-Plus,0
42,8***8Chứng nhận đã mua hàng,"ví đẹp lắm nha mọi người , mọi người nên mua, mua về chồng mình thích kinh khủng luôn, em cho shop 10 sao luôn 🥰",Nhóm Màu:Black-Plus,1
43,Duong P.Chứng nhận đã mua hàng,cảm ơn quý khách rất nhiều ạ,Nhóm Màu:Brown-Plus,0
44,thủy T.Chứng nhận đã mua hàng,Bóp hơi bị to……,Nhóm Màu:Nâu,1
45,Trần H.Chứng nhận đã mua hàng,cảm ơn quý khách rất nhiều ạ,Variation3:NGANG NÂU ĐẠI BÀNG,0
46,Gilna G.Chứng nhận đã mua hàng,"Giao đúng mẫu , đúng màu . Túi ở ngoài đẹp hơn hình nhiều lắm... Mn nên mua nha.. Rẻ mà chất lượng nữa... Sẽ ủng hộ shop lâu dài ....",Variation3:NGANG NÂU ĐẠI BÀNG,0
47,T***.Chứng nhận đã mua hàng,"Chất lượng sản phẩm tốt, bóp đẹp, có cái nhà vận chuyển giao hàng chậm quá, sẽ tiếp tục ủng hộ shop",Variation3:ĐỨNG NÂU RỒNG,0
48,Nguyễn X.Chứng nhận đã mua hàng,10 điểm 10 điểm 10 điểm 10 điểm 10 điểm 10 điểm 10 điểm 10 điểm 10 điểm 10 điểm 10 điểm 10 điểm 10 điểm 10 điểm 10 điểm 10 điểm,Variation3:ĐỨNG NÂU SẪM,0
49,Toán V.Chứng nhận đã mua hàng,"Màu sắc:
mình đặt mua của shop ví da nam ..nhìn cũng đẹp đíng gói kỷ ..nhưng sản phẩm hơi trật và bé ..sử dụng tầm ít là ok...như shop bán đúng mẫu đăng .tự tin cho shop đạt năm sao ...giao hàng nhiệt tình cùng nhân viên",Variation3:ĐƯNG ĐEN TRƠN,0
50,Thanh T.Chứng nhận đã mua hàng,"Hình thức nhõn nhắn, gọn tiện dụng. Các ngăn sắp xếp hợp lý, vừa vặn. Mầu nâu đen nhā nhän.",Nhóm Màu:Đen/đứng,1
51,Lê H.Chứng nhận đã mua hàng,"Chất liệu:mềm mịn. Hàng đẹp y hình. Đóng gói cẩn thận, giao hàng nhanh
 Kiểu dáng:vừa vặn
 Màu sắc:đẹp 
sẽ ủng hộ shop. Tặng 5 sao",Nhóm Màu:Ví ngang đen,0
52,Nhật H.Chứng nhận đã mua hàng,"Chất liệu:mềm
 Kiểu dáng:gọn để Money
 Màu sắc:màu mình thích
Mình mua 2 cái luôn",Nhóm Màu:Ví ngang xanhnavy,0
53,9***1Chứng nhận đã mua hàng,"rất ok, so với giá tiền..",Nhóm Màu:Đen/đứng,0
54,Nguyễn T.Chứng nhận đã mua hàng,"Thiết kế sang trọng và đẳng cấp, Bền và lâu bền, Dễ dàng phối hợp với các phong cách khác nhau,",Nhóm Màu:Ví ngang đen,0
55,Henry R.Chứng nhận đã mua hàng,hàng nhận đúng quản cáo.. đều tặng cho con cháu thì dc... tặng người khác thì kì vì hàng mỏng .. làm biến chụp ảnh lai,MÀU SẮC:Da sáp màu nâu bò,0
56,Ngo H.Chứng nhận đã mua hàng,đẹp và chất lượng so với giá cả. sẽ quay lại mua tiếp. Rất hài lòng,MÀU SẮC:Da sáp màu nâu bò,0
57,Ngô K.Chứng nhận đã mua hàng,"sản phẩm giống mô tả, tốt, đóng góp cẩn thận, đẹp, đúng số lượng và chất lượng",MÀU SẮC:Da sáp màu nâu bò,0
58,Vu C.Chứng nhận đã mua hàng,"Nhận được hàng giống mẫu , hộp hơi buồn xíu",MÀU SẮC:Da sáp màu nâu bò,0
59,Nguyễn T.Chứng nhận đã mua hàng,tạm,MÀU SẮC:Da sáp màu nâu bò,0
60,Cường Đ.Chứng nhận đã mua hàng,"chát lượng cũng khá ok phù hợp giá tiền, túi to , bên trong rộng , giá tiền này cũng khá hợp lý rồi",Nhóm Màu:Xanh đen,0
61,Bee V.Chứng nhận đã mua hàng,"Giao đúng sản phẩm, shipper nhiệt tình, shop thân thiện, 10₫",Nhóm Màu:Nâu đậm,0
62,trần H.Chứng nhận đã mua hàng,"Very beautiful product, I couldn't have expected more.  Thank you supplier , manufacturer , thank you seller , thank you e-commerce platform , thank you shipper for giving me the opportunity to use such good products .  The packaging is very nice",Nhóm Màu:Nâu đậm,1
63,9***5Chứng nhận đã mua hàng,,Nhóm Màu:Xanh đen,0
64,Tâm0394Chứng nhận đã mua hàng,"màu đẹp, giá rẻ, chất lượng ok . nói chung có dịp lần sau sẽ ủng hộ tiếp",Nhóm Màu:Nâu đậm,0
65,Nữa Đ.Chứng nhận đã mua hàng, em cảm ơn Anh- Chị rất nhiều xưởng e chỉ làm da THÁI lớp 1 loai da siêu bền và mềm a nên a yên tâm về độ bền nhé ạ. dạ chúc A sức khoẻ ạ,Nhóm Màu:Đen,0
66,T***.Chứng nhận đã mua hàng,"Ví nam da bò màu nâu hình đại bàng, màu sắc đẹp, đường may chắc chắn, sản phẩm ok. Giao hàng siêu nhanh, đóng gói cẩn thận.",Nhóm Màu:Đen,3
67,Tuấn H.Chứng nhận đã mua hàng,em cảm ơn Anh- Chị rất nhiều xưởng e chỉ làm da THÁI lớp 1 loai da siêu bền và mềm a nên a yên tâm về độ bền nhé ạ. dạ chúc A sức khoẻ ạ..,Nhóm Màu:Nâu,0
68,Khiết N.Chứng nhận đã mua hàng,"Ví nam da bò thật đốt không cháy hoạ tiết khoá đồng cefiro phong cách miền tây hoang dã
Đã nhận được hàng",Nhóm Màu:Nâu,2
69,9***3Chứng nhận đã mua hàng, em cảm ơn Anh- Chị rất nhiều xưởng e chỉ làm da THÁI lớp 1 loai da siêu bền và mềm a nên a yên tâm về độ bền nhé ạ. dạ chúc A sức khoẻ ạ,Nhóm Màu:Nâu,0
70,thuylinhChứng nhận đã mua hàng,"Shop gói hàng rất đẹp, ví cứng cáp, mẫu mã đẹp. Hình con chim ưng nhìn rất đẹp, được dập nổi, phần không nổi thì bóng mịn.",Nhóm màu:Màu nâu,1
71,0***2Chứng nhận đã mua hàng,em cảm ơn Anh rất nhiều xưởng e chỉ làm da lớp 1 nên a yên tâm về độ bền nhé ạ.review chat luong qua a,Nhóm Màu:Nâu,0
72,0***9Chứng nhận đã mua hàng,"Chất liệu:tốt 
 Kiểu dáng:đẹp 
 Màu sắc:đẹp",Nhóm Màu:Xám Ngang,1
73,0***4Chứng nhận đã mua hàng,ưng và rất hài lòng về sp,Nhóm Màu:Xanh Dọc,0
74,Nguyễn H.Chứng nhận đã mua hàng,"Lucaster cảm ơn bạn đã tin tưởng và ủng hộ sản phẩm của lucaster ạ ❤️lucaster mong muốn được phục vụ bạn và người thân của bạn ở những đơn hàng trong tương lai ạ ❤️
🔺góc cảnh báo lừa đảo:
Lucaster chỉ kinh doanh sản phẩm bằng da không kinh doanh sản phẩm khác như nước hoa và đồng hồ và lucaster không gọi điện thoại cho khách hàng báo sẽ được tri ân để mua sản phẩm khác nên khách hàng của lucaster hãy cẩn thận cảnh giác ạ ❤️",Nhóm Màu:Xám Dọc,0
75,Ngọc Á.Chứng nhận đã mua hàng,sản phẩm tốt đẹp y hinhd shop giao hàng nhanh,Nhóm Màu:Xám Dọc,0
76,V***yChứng nhận đã mua hàng,"Lucaster cảm ơn bạn đã tin tưởng và ủng hộ sản phẩm của lucaster ạ ❤️lucaster mong muốn được phục vụ bạn và người thân của bạn ở những đơn hàng trong tương lai ạ ❤️
🔺góc cảnh báo lừa đảo:
Lucaster chỉ kinh doanh sản phẩm bằng da không kinh doanh sản phẩm khác như nước hoa và đồng hồ và lucaster không gọi điện thoại cho khách hàng báo sẽ được tri ân để mua sản phẩm khác nên khách hàng của lucaster hãy cẩn thận cảnh giác ạ ❤️",Nhóm Màu:Xanh Dọc,0
77,0***2Chứng nhận đã mua hàng,rất đáng tiền độ hoàn thiện tốt đường chỉ rất nét và chắc chắn,MÀU SẮC:Nâu Đỏ,0
78,0***1Chứng nhận đã mua hàng,"Lucaster cảm ơn bạn đã tin tưởng và ủng hộ sản phẩm của lucaster ạ ❤️lucaster mong muốn được phục vụ bạn và người thân của bạn ở những đơn hàng trong tương lai ạ ❤️
🔺góc cảnh báo lừa đảo:
Lucaster chỉ kinh doanh sản phẩm bằng da không kinh doanh sản phẩm khác như nước hoa và đồng hồ và lucaster không gọi điện thoại cho khách hàng báo sẽ được tri ân để mua sản phẩm khác nên khách hàng của lucaster hãy cẩn thận cảnh giác ạ ❤️",MÀU SẮC:Nâu Đỏ,0
79,Duca8282Chứng nhận đã mua hàng,ví ok đáng tiền,MÀU SẮC:Đen Trơn,0
80,thúy H.Chứng nhận đã mua hàng,"Lucaster cảm ơn bạn đã tin tưởng và ủng hộ sản phẩm của lucaster ạ ❤️lucaster mong muốn được phục vụ bạn và người thân của bạn ở những đơn hàng trong tương lai ạ ❤️
🔺góc cảnh báo lừa đảo:
Lucaster chỉ kinh doanh sản phẩm bằng da không kinh doanh sản phẩm khác như nước hoa và đồng hồ và lucaster không gọi điện thoại cho khách hàng báo sẽ được tri ân để mua sản phẩm khác nên khách hàng của lucaster hãy cẩn thận cảnh giác ạ ❤️",MÀU SẮC:Nâu Đỏ,0
81,L***.Chứng nhận đã mua hàng,ví đẹp y hình shop đóng hộp cẩn thận sẽ quay lại ủng hộ shop,MÀU SẮC:Nâu Đỏ,0
82,G***.Chứng nhận đã mua hàng,"Lucaster cảm ơn bạn đã tin tưởng và ủng hộ sản phẩm của lucaster ạ ❤️lucaster mong muốn được phục vụ bạn và người thân của bạn ở những đơn hàng trong tương lai ạ ❤️
🔺góc cảnh báo lừa đảo:
Lucaster chỉ kinh doanh sản phẩm bằng da không kinh doanh sản phẩm khác như nước hoa và đồng hồ và lucaster không gọi điện thoại cho khách hàng báo sẽ được tri ân để mua sản phẩm khác nên khách hàng của lucaster hãy cẩn thận cảnh giác ạ ❤️",Nhóm Màu:nâu trơn,0
83,Hồ Q.Chứng nhận đã mua hàng,"quá nhỏ..ko Sài được 
  Thiết kế mỏng nhẹ và sang trọng",Nhóm Màu:Đen sọc đỏ,1
84,Nguyễn T.Chứng nhận đã mua hàng,"Bóp đẹp, chỉ tiếc tự nhiên để miếng lót ở giữa là da heo làm mất giá trị cái bóp, nhưng không sao, lấy kéo cắt bỏ là xong",Nhóm Màu:Đen sọc đỏ,0
85,N***.Chứng nhận đã mua hàng,"hàng ổn rất ok,thích hợp cho người ít sài tiền mặt và ko có quá nhiều giấy tờ mang theo,nhỏ gọn mỏng nhẹ,còn ai sài nhiều tiền mặt hoặc giấy tờ nhiều thì đừng sài loại này
chất lượng da ổn ok
viền để thô không đánh cạnh hay sơn cạch,dạng vitage lun
đường chỉ may tay tỉ mỉ kỹ lưỡng
giá thế này mà chất lượng cũng ok lắm ,chốt ..Đáng mua",Nhóm màu:Ví mini,0
86,L***.Chứng nhận đã mua hàng,"Chất liệu:đúng
 Kiểu dáng:đúng
 Màu sắc:đúng",Nhóm màu:Ví mini,0
87,Thảo Đ.Chứng nhận đã mua hàng,"Ví y hình
Giao hàng lâu
Để đc ít giấy tờ
Săn sale 100k
Da đẹp, hi vọng xài bền",Nhóm Màu:MODEL 501,0
88,Võ T.Chứng nhận đã mua hàng,sản phẩm tốt giao hàng rất nhanh ak ek nên mua,Nhóm Màu:CAO BỒI,0
89,0***8Chứng nhận đã mua hàng,Jsnaisjwjsjsuwhzbzjqooqokzknsnbxjsjwjwjanakqjsjsnsnsjajakznxnsjbxjehxbsjbdjsb,Nhóm Màu:MODEL 501,0
90,Tân H.Chứng nhận đã mua hàng,ví sài đc đẹp da mềm giống ý mình còn bền k hay thì phải chờ time mới biết chính xác đc jfjfjdjdjjdd,Color:CAO BỒI,0
91,7***2Chứng nhận đã mua hàng,"Ví chắc chắn,  nhiều ngăn. đường may đẹp. Tuy nhiên các ngăn đựng thẻ quá khít, nếu thẻ có bọc nhựa rất khó nhét vào được.",Nhóm Màu:CAO BỒI,0
92,V***.Chứng nhận đã mua hàng,"Nhin màu mà bên ngoài có vẻ đẹp những qví nhẹ, chất liệu cứng. không biết sau này dùng có bền không.",Nhóm Màu:đen,0
93,N***.Chứng nhận đã mua hàng,ví đẹp. giống hình. chất liệu ok. ưng ý lắm. se ủng hộ shop lần sau. shipper nhiệt tình,Nhóm Màu:nâu,0
94,m***.Chứng nhận đã mua hàng,"Ví dán kéo ở mép còn chưa khô :v dư tè le ngồi cạy 1 hồi ms đẹp, cần bán acc dưới 089 chín năm 21 03 hai",Nhóm Màu:đen,0
95,t***.Chứng nhận đã mua hàng,Dạ shop cảm ơn bạn đã ủng hộ và phản hồi tốt cho shop ạ ❤️,Nhóm Màu:nâu,0
96,9***4Chứng nhận đã mua hàng,Ví ok nhưng giao hàng về là màu nâu khong phải màu đen như mô tả.,Nhóm Màu:đen,0
97,solikaChứng nhận đã mua hàng,Dạ shop cảm ơn b đã ủng hộ,Nhóm Màu:Coffee(oil wax leather),0
98,Tiên T.Chứng nhận đã mua hàng,nhận hàng siêu nhanh shipped nhiệt tình hàng ổn,Nhóm Màu:Màu khaki,0
99,Hoàng Đ.Chứng nhận đã mua hàng,Dạ shop cảm ơn b đã ủng hộ,Nhóm Màu:Coffee(oil wax leather),0
100,Cao H.Chứng nhận đã mua hàng,"Ví đẹp nha shop ơi
Bạn VKAM cũng dễ thương nha ❤️",Nhóm Màu:Coffee(oil wax leather),0
101,9***6Chứng nhận đã mua hàng,Dạ shop cảm ơn b đã ủng hộ,Nhóm Màu:Đen,0
102,Anh T.Chứng nhận đã mua hàng,"Chất liệu:mua Về đã thế chóc keo
 Kiểu dáng: đẹp
 Màu sắc: đẹp",Nhóm Màu:Brown2,0
103,Nguyễn L.Chứng nhận đã mua hàng,"túi đẹp lắm ạ.màu nâu tối hơn hình nên đẹp hơn trên hình nhé mọi người yên tâm chọn nè.túi cầm rất chắc tay,nhỏ gọn đẹp 🤗",Nhóm Màu:Nâu,0
104,H***yChứng nhận đã mua hàng,ok đẹp 5 sao giá tiền hợp lý.,Nhóm Màu:Đen,0
105,*******482Chứng nhận đã mua hàng,a mình nói lúc trước mua cũng hiệu này bên trong có được 2 ngăn có dây kéo để vật dụng nhỏ bé.bóp này không có hơi tiếc chút. Vẫn tặng shop 5 sao .,Nhóm Màu:Brown2,0
106,0***7Chứng nhận đã mua hàng,"Thực sự hài lòng.SP đẹp hơn mong đợi, hàng chất lượng, rất đáng tiền. Shop đóng gói cẩn thận",Nhóm Màu:Đen,2
107,Ria M.Chứng nhận đã mua hàng,Tốt rất tốt,Nhóm Màu:Deep Brown,0
108,Lê V.Chứng nhận đã mua hàng,"ví giả màu da lộn nhé, da lộn thật sờ biết ngay, dùng tạm, đóng gói kỹ, tặng hộp túi đựng đoàng hoàng, chắc được 1 năm là bỏ đi.",Nhóm Màu:Deep Brown,4
109,Le H.Chứng nhận đã mua hàng,"Andras Store vô cùng cảm ơn bạn vì đã dành thời gian để đánh giá cho chúng mình nhé !.Đánh giá này của bạn đã tiếp thêm động lực để Andras phấn đấu hoàn thiện hơn từng ngày nhằm mang đến những dịch vụ và trải nghiệm mua sắm tuyệt vời nhất cho quý khách hàng như bạn đó ạ ❤. Rất mong Andras Store sẽ luôn là lựa chọn để bạn dành thời gian ghé thăm trong thời gian tới, nếu ưng ý sản phẩm nào hãy để chúng mình được tư vấn cho bạn ngay nha. Chân thành cảm ơn, chúc bạn luôn vui vẻ và gặp nhiều may mắn ",Nhóm Màu:Đen,0
110,Hock V. từ Malaysia,hàng okkkkkk mỗi tội mùi của ví hơi ghê á mn màu đậm hợ trpng ảnh nhưng cũng xịn nhaaaaaaaaaaaaaaaaaaaaaa,Nhóm Màu:Deep Brown,1
111,Nguyễn N.Chứng nhận đã mua hàng,ANDRAS STORE xin cảm ơn bạn vi đã dành thời ra một chút thời gian đẻ đánh giá tốt cho sản phẩm ạ! ANDRAS mong rằng tình cảm mà bạn trao lại cho ANDRAS cũng ngọt ngào và tràn đầy yêu thương như chiếc kẹo mà ANDRAS STORE dành cho bạn ạ <3,Color Family:ODV-nâu hộp-ngang,0
112,l***.Chứng nhận đã mua hàng,"Hàng bao đẹp luôn 
Da vải mịn ko còn j để chê luôn 
Vừa túi tìn nữa !",Nhóm Màu:đen,6
113,Đức C.Chứng nhận đã mua hàng,ANDRAS STORE xin cảm ơn bạn đã tin tưởng mua hàng và đánh giá 5*. ANDRAS chúc bạn có một ngày thật vui vẻ<3,Nhóm Màu:ODV-đen hộp-ngang,0
114,Trần T.Chứng nhận đã mua hàng,"mình mua 2 cái bóp mà shop đưa có 1 cái túi à... mà hộp cũng bị nhăn gập lại
shop rep tn nhiệt tình, ship nhanh, nhưng dịch vụ đóng gói và chuẩn bị k chu đáo",Nhóm Màu:ODV-nâu hộp-ngang,4
115,T***.Chứng nhận đã mua hàng,Dạ do bên đơn vị gói hàng có chut sai sót. mong bạn thông cảm và chát với shop đê được hỗ trợ trong đợt mua hàng lần sau ạ:((,Nhóm Màu:ODV-đất hộp-ngang,0
116,Mark H. từ Philippines,Khá ổn và đẹp,Nhóm Màu:Đen,2
117,Subramanian từ Singapore,"ANDRAS STORE xin chúc bạn có một ngày mới đầy sức sống, vui vẻ và hạnh phúc bên người thân. Xin cảm ơn bạn đã dành ra một chút  thời gian để đánh giá và cung cấp những nội dung hình ảnh và video trân thật nhất để tiếp cận hơn với những khách hàng đang băn khoăn về sản phẩm của ANDRAS STORE <3",Nhóm Màu:Nâu,0
118,dearatyn từ Malaysia,"ví nhỏ gọn, hoàn thiện ổn với giá. shop đóng gói hàng đẹp. giáo thiếu hàng. nhưng xử lý nhanh gọn",Nhóm Màu:Đen,0
119,Thanh N.Chứng nhận đã mua hàng,"Hình ảnh/video này chỉ mang tính chất nhận xu 💲💲💲
👍👍👍 Shop soạn hàng nhanh, vận chuyển nhanh, chất lượng sản phẩm phù hợp với giá tiền, độ bền thì cần kiểm chứng theo thời gian. Mình khá hài lòng về chất lượng dịch vụ cũng như sản phẩm, sẽ ủng hộ shop lần sau nếu có dịp ✌️✌️✌️",Nhóm Màu:Xanh,0
120,Darlene L. từ Philippines,"AT95 rất cảm ơn đánh giá của bạn ạ ^^ , trong quá trình sử dụng sản phẩm nếu có vấn đề gì cần hỗ trợ cứ nhắn tin cho shop ạ, shop sẽ luôn hỗ trợ ạ ♥️♥️♥️",Nhóm Màu:Nâu,0
121,B***HChứng nhận đã mua hàng,"Giao hàng nhanh, ví nhỏ gọn, đẹp, da mềm!",Nhóm Màu:Đen,0
122,PhungTran S.Chứng nhận đã mua hàng,"Nhận được kiện hàng mà thích lắm luôn á, ví được gói trong hộp nhỏ nhắn xinh xinh, ví cũng đẹp luôn nghen
Cảm ơn sự chu đáo của shop lắm 👍",Nhóm Màu:Đen,0
123,Phan T.Chứng nhận đã mua hàng,"Ví rất đẹp, như mẩu hình chụp. Chất liệu da rất tốt, ví nhỏ gọn rất tiện cất vào túi áo khoác. Chỉ có điều là viên nam châm hơi yếu (nếu khắc phục được là Perfect luôn). Cho shop 5 sao luôn.",Nhóm Màu:Đen,0
124,n***.Chứng nhận đã mua hàng,"Ví đẹp, form cứng cáp, giá hạt dẻ nhưng rất chất lượng, nên mua !",Nhóm Màu:Đen,0
125,0***6Chứng nhận đã mua hàng,ví đẹp đúng như hình nên ủng hộ,Nhóm Màu:Đen có hộp,0
